Locus Tag	Name	EEP	MEP	LEP	ESP	LSP
SL1344_3839	atpI	750.6	707.7	884.5	357.8	10.9
SL1344_3840	gidB	113.2	73.8	48.5	19.3	0.9
SL1344_3841	gidA	181	91.2	73.5	22.9	1.2
SL1344_3842	mioC	720.1	670.8	227.6	68.7	8.2
SL1344_3843	asnCb	40.9	25.1	23.2	18.2	16.4
SL1344_3844	asnA	18.9	12.7	49.3	63.3	13.1
SL1344_3845	yieM	20.1	23.7	14.1	11.7	0.7
SL1344_3846	yieN	26.9	31.3	28.1	25.3	7.1
SL1344_3847	kup	56.2	25.7	26.9	20.2	1.6
SL1344_3848	rbsD	79.7	210.2	40.6	32	3.1
SL1344_3849	rbsA	18.4	14.2	9.2	6.5	0.4
SL1344_3850	rbsC	19.3	46.3	19.3	15.9	0.9
SL1344_3851	rbsB	73.9	253.6	252.5	200.7	48.3
SL1344_3852	rbsK	35.3	60.2	42.5	33.1	1
SL1344_3853	rbsR	28	61.5	36.4	29	2.3
SL1344_3854	yieO	18	15.5	12.4	7.6	2.9
SL1344_3857	yieP	24.1	24	16.6	16.7	3.3
SL1344_3858	yifA	32	28.3	20.1	27.9	4.3
SL1344_3859	yifE	2085.5	2697.3	1583.9	642.6	49.1
SL1344_3860	comM	3.1	3.3	3.2	1.9	0.5
SL1344_3860A	ilvX	68.9	12.1	34.4	64.2	1.7
SL1344_3861	ilvG	12.2	4.7	5.4	8.7	0.4
SL1344_3862	ilvM	21.7	28.9	24.7	33.3	1.4
SL1344_3863	ilvE	20.7	16.7	13.3	15.7	0.6
SL1344_3864	ilvD	29.4	19.4	15.9	15	0.9
SL1344_3865	ilvA	58	50.7	40.4	28.1	1.5
SL1344_3866		48.5	49.8	34	36.3	227.6
SL1344_3867		47.3	42.3	44.5	36.5	72.8
SL1344_3868	ilvY	26	21.3	14.6	13	1.3
SL1344_3869	ilvC	26.4	38.1	16.2	19.6	0.5
SL1344_3870	ppiC	727.5	702.4	509.8	231.3	33.8
SL1344_3870A		19	19.7	23.6	20.8	5.7
SL1344_3871		12.4	13.6	14.9	19.1	5.4
SL1344_3872	rep	62.1	41.9	27.9	9.6	1.2
SL1344_3873	gppA	132.3	97	65.9	35.6	1.9
SL1344_3874	rhlB	240.2	179.4	138.9	75	4.3
SL1344_3875	trxA	1683.6	1228.6	660.9	441.1	66
SL1344_3876	rho	349.1	291.2	222.5	136.4	6.6
SL1344_3877	rfe	192.9	154.9	117.7	75.5	31.5
SL1344_3878	wzzE	216.7	199.6	161.5	112	13.9
SL1344_3879	rffE	128	125.9	93.1	60.2	3.6
SL1344_3880	rffD	105.4	99.1	76.3	44.9	1.2
SL1344_3881	rffG	88.4	81.3	55	24.2	1
SL1344_3882	rffH	149.4	96.6	73.3	34.9	1.4
SL1344_3883	rffC	90.4	74.3	54.2	18.4	0.9
SL1344_3884	rffA	78.5	84.6	64	33	1
SL1344_3885	wzxE	58.5	59.6	36.3	14.6	1.7
SL1344_3886		55.7	49.9	36.3	16.4	0.5
SL1344_3887	rffT	56.9	51.5	34.3	12.9	1
SL1344_3888	rffM	54.4	54.1	39.8	12.3	0.9
SL1344_3889	yifK	111.4	73.9	58.4	35.7	19.5
GlmZ	GlmZ	3737.6	4650.5	5073.4	1827.5	587.1
SL1344_3890	hemY	52.3	58	57.2	38.2	3.3
SL1344_3891	hemX	60.1	66.5	68	68.3	6.9
SL1344_3892	hemD	79.6	81.4	87	72.1	14.3
SL1344_3893	hemC	81.7	88.4	93.9	93.7	18.4
SL1344_3894	cyaA	117.4	130.3	77.8	47.9	36.4
SL1344_3895		28.5	17.4	10.7	6.8	4.2
SL1344_3896		20.8	6.2	5.9	2.4	4
SL1344_3897		15.6	6.6	4	2.9	2.1
SL1344_3898	cyaY	136.1	154.4	98.4	66	4.5
SL1344_3899		2	2.1	2.3	2.9	9.4
SL1344_3899A		0.9	0.9	0.4	0.7	0.8
SL1344_3900	yifL	112.3	110.5	86.5	105.8	217.9
SL1344_3901	dapF	88.6	101.7	79.2	59.2	6.3
SL1344_3902	yigA	48.8	59.7	49.5	35.3	1
SL1344_3903	xerC	48	56.5	40	33.4	0.6
SL1344_3904	yigB	31.1	32.2	27.8	21.1	1.1
SL1344_3905	uvrD	59.5	51.3	39.2	21	1.8
SL1344_3906	corA	99.4	55.7	68.7	42.1	3.8
SL1344_3907	yigF	19.6	11.3	17.4	6.6	9.3
SL1344_3908	yigG	7	3.6	6.4	2	1.3
SL1344_3909	rarD	50.4	28.9	37.6	15.2	3.9
SL1344_3910	yigI	8.2	2.8	39.3	5.4	3.1
SL1344_3911	pldA	73.6	92.7	52.4	36.7	43
SL1344_3912	recQ	89	72.1	52.2	26	3.7
SL1344_3913	rhtC	37.4	28	22.6	10.2	2
SL1344_3914	rhtB	3.4	4.9	3.5	3.1	0.3
SL1344_3915	pldB	78	87.7	59.8	35.2	2.8
SL1344_3916	yigL	41.8	58.4	32.4	24.8	3.8
SL1344_3917	yigM	24.8	17.6	11.3	7.3	0.8
SL1344_3918	metR	5.6	5	6.3	3.7	16.6
SL1344_3919	metE	7.8	9	7.3	6.4	4.4
SL1344_3920		5.6	5	6	3.8	0.4
SL1344_3921	dlhH	9	10.7	22.8	37.8	4.3
SL1344_3922	udp	183.6	228.8	60.7	65.2	8.6
SL1344_3923	yigN	32.2	25.3	26.3	13	1.8
SL1344_3924	ubiE	204.7	228.1	159.6	108	13.9
SL1344_3925	yigP	106.1	140	88	48.9	3.8
SL1344_3926	aarF	96	106.9	70.6	53.4	7.4
SL1344_3927	tatA	1138.8	1025.9	843	611.9	79.7
SL1344_3928	tatB	269.6	281.9	199.7	157.8	13.6
SL1344_3929	tatC	206.8	185.9	126.2	62.2	4.1
SL1344_3930	tatD	23.8	20.2	12.5	5.1	0.4
SL1344_3931	rfaH	326.5	280.4	140.6	51	6
SL1344_3932	yigC	246.7	228.7	207.7	96.6	11.8
SL1344_3933	fre	149.1	186.3	170.5	91.9	12.9
SL1344_3934		17.2	13.2	10.6	6.7	1.6
STnc790		20.3	99.7	814.1	253.7	407.9
SL1344_3935	fadA	2	9.3	91.8	11.5	5.5
SL1344_3936	fadB	2.4	8.7	112.5	19.1	7.6
SL1344_3937	pepQ	58.3	62.6	61.1	32.4	3.3
SL1344_3938	yigZ	59.1	66.4	58.2	36.6	12.8
SL1344_3939	trkH	74.7	52.8	42.9	27.1	3.5
SL1344_3940	hemG	85.1	77.3	67.5	42.4	1.8
SL1344_3941	mobB	17.2	23.6	15.7	20.4	5
SL1344_3942	mobA	27.2	35.5	21.5	20.2	2.2
SL1344_3943	yihD	90	98.5	101.1	149.2	19.5
SL1344_3944	rodA	144.7	153.1	124.7	87.5	26.9
SL1344_3945	dsbA	154.5	192.3	194.8	138	15.7
SL1344_3946	yihG	66.6	31.5	31.8	14.7	5.2
SL1344_3947	polA	41.1	45.5	31.6	22.8	5.3
Spf	Spf	18919.2	15139.9	1135.9	738.6	452.7
SL1344_3948	engB	72.1	85.6	67	55.8	7.2
CsrC	CsrC	5128.2	4064.9	10546.8	15012.2	3813
SL1344_3950	yihI	253.7	219.2	170.1	91.8	19.3
SL1344_3951	hemN	71.9	70	53.5	30.2	1.7
SL1344_3951A	yshB	708.8	846.5	1130	536.4	103.6
SL1344_3952	glnG	24.9	53.9	14.3	7.6	0.6
SL1344_3953	glnL	45.2	91.5	22.5	11.3	4.3
STnc800		326.2	1540.4	297.9	319.6	12.3
SL1344_3954	glnA	78	258	40.5	20	0.6
SL1344_3955	typA	365.6	272.7	143.2	45	3.4
SL1344_3956		9.8	9.6	8.6	8	2.4
SL1344_3957		2.6	1.8	3.6	3.2	1.5
SL1344_3958		2.7	2.8	3.5	2.6	1.4
SL1344_3959		4.6	3.7	5.8	5.5	21.3
SL1344_3960		3.3	4.8	4.8	4.4	1.1
SL1344_3961		8.1	5.6	4.1	3.8	1.5
SL1344_3962	ompL	1.3	0.7	1.3	1.2	4.1
SL1344_3963	yihO	6	6.8	8.1	7.1	0.8
SL1344_3964	yihP	5.5	6.1	6.6	3.6	0.9
STnc3120		28.8	20.7	70.5	63.1	254.6
SL1344_3965	yihQ	2.3	2.7	3.7	2.6	1
SL1344_3966	yihR	2	2.5	3.1	2.1	0.1
SL1344_3967	yihS	0.9	1	2.4	1.2	0.4
SL1344_3968	yihT	0.5	0.5	0.8	1.1	0.1
SL1344_3969	yihU	0.7	0.2	1.3	0.8	0.1
SL1344_3970	yihV	3.2	1.4	3.7	3.4	0.5
SL1344_3971	yihW	42	49.9	30.9	45.3	81.9
SL1344_3972	yihX	70.3	76.8	73.2	42.8	9.7
SL1344_3973	rbn	49.3	61.4	53.7	34.1	4.3
SL1344_3974	yihZ	61.4	67.4	58.8	46.5	3.6
SL1344_3975	yiiD	46	53	41.3	25.3	0.8
SL1344_3976		28.1	24.1	29.3	20.1	9.9
SL1344_3977		32.3	43.7	49.1	42.2	30.5
SL1344_3978		4.3	6.3	5.8	5.2	1.9
SL1344_3979		49.5	73.6	53.8	50.1	29.4
SL1344_3980		13.6	25.7	20.8	22.4	2.7
SL1344_3981	fdhE	134.2	168.8	108	76.2	2.7
SL1344_3982	fdoI	188.8	259.1	153.5	80.9	4.5
SL1344_3983	fdoH	156.7	261.3	174.1	83.6	1.2
SL1344_3984	fdoG	188.6	280.6	204	91.7	1.6
SL1344_3986	fdhD	20.3	20.3	22.4	13.9	6.5
SL1344_3987		9.8	6.1	11.2	7.5	15.4
SL1344_3988	yiiG	1.3	0.6	1.8	1.3	1.4
SL1344_3989		33.5	20.1	10.5	5.3	0.7
SL1344_3990		33.8	28.7	21.3	11.8	4.2
SL1344_3991		78.1	73.4	44.7	41.2	13.9
SL1344_3992	yiiL	7.8	11.3	26.9	31.5	2.2
SL1344_3993		1.7	2.5	5.3	8.2	0.8
SL1344_3994	rhaD	1.1	2.8	2.6	4.2	0.3
SL1344_3995	rhaA	0.5	0.5	0.8	0.3	0
SL1344_3996	rhaB	1.1	1.1	0.9	0.3	0.1
SL1344_3997	rhaS	4.4	4.6	9	9.8	1.8
SL1344_3998	rhaR	2.9	5	14.1	13.7	7.6
SL1344_3999	rhaT	5	3.1	4.2	3.1	0.7
SL1344_4000		2.5	2.3	4.4	4.7	2.4
SL1344_4001		4.2	3.1	3.3	1.5	1
SL1344_4002		1.5	0.7	0.9	0.5	0.3
SL1344_4003		1.1	1	0.6	0.6	0.9
SL1344_4004	sodA	379.6	470.4	127.4	32.7	23.3
SL1344_4005	yiiM	19.7	32.5	21.2	12.5	0.9
SL1344_4006		31.2	48.5	26.8	29.7	4.9
SL1344_4007	cpxA	75.2	74.3	55	36	1.5
SL1344_4008	cpxR	72.6	69.5	55.8	45.3	3
SL1344_4009	cpxP	135.1	215.3	319.5	429.1	1181.2
STnc870		806	1124.9	1762.4	4643.3	16948.4
SL1344_4010	fieF	110.6	97.8	73.6	52.9	13
SL1344_4011	pfkA	139	94.3	64.7	69.2	33.4
SL1344_4012	sbp	10.5	4.4	3.6	4	2.1
SL1344_4013	cdh-a	104.5	84.5	85.3	34.2	1.6
SL1344_4014		4.5	4.6	9.6	5.5	0.8
SL1344_4015		4	7.7	9.8	5.1	0.4
SL1344_4016		69.3	79.1	65.4	52.1	9.4
SL1344_4017		63.4	65.4	52.9	33.7	2.6
SL1344_4018		5.6	9.6	7.7	2.2	2.5
SL1344_4019	cdh-b	5.8	6.2	4.4	4.5	0.3
SL1344_4020		6.3	9	16.8	29.3	3.1
SL1344_4021	ydeV	10.5	6.9	13.7	18	1.7
SL1344_4022	ydeW	22.1	14.8	22.8	17.5	6.9
SL1344_4023	ego	1.4	0.8	14.3	13.1	5.7
SL1344_4024	ydeY	2.2	2.1	12.7	9.9	3.2
SL1344_4025	ydeZ	2.6	1.4	16.6	27.6	5.4
SL1344_4026	yneA	4.2	3.7	16.8	79.7	2.5
SL1344_4027	yneB	6.3	8.8	39.4	227.7	4.7
SL1344_4028	yneC	9.4	12.1	36.2	71.8	3.2
SL1344_4029		10.8	15.9	34.8	82.8	7.7
SL1344_4030	tpiA	273.9	259.9	221	216	23.5
SL1344_4031	yiiQ	60.9	45.7	39.9	29.9	3.2
SL1344_4032	yiiR	35.3	36.4	34.8	29.8	7
SL1344_4033	fpr	37.2	33.9	25.7	22.5	19.7
SL1344_4034	glpX	40.5	58.4	23.8	16.1	0.6
SL1344_4035	glpK	15.2	318.2	34.1	31.9	1.7
SL1344_4036	glpF	13.2	181.1	22.8	24.5	1.7
SL1344_4037	yiiU	718	991.2	466.1	467.9	88.6
SL1344_4038	menG	149	135.2	164.8	136.7	21.5
SL1344_4039	menA	51.9	39	24.5	10.6	0.9
SL1344_4040	hslU	146	309.6	66.6	49.1	8.3
SL1344_4041	hslV	138.4	294.9	60.6	46.5	6.1
SL1344_4042	ftsN	149.2	134.7	90.6	53.5	4.1
SL1344_4043	cytR	38.9	56.2	30.8	27.6	0.6
SL1344_4044	priA	67.5	49.5	37.7	32.1	1
SL1344_4045	rpmE	1856.8	1131	812.4	305	12
SL1344_4046		7.8	6.3	5.4	2.2	0.4
IsrP	IsrP	64	45.4	66.6	25.9	8.5
SL1344_4047		5.3	3.4	3.9	2.5	1.1
SL1344_4048	metJ	195.5	169	110.7	89.8	19.7
SL1344_4049	metB	50.1	37.1	25.4	12.5	1.7
SL1344_4050	metL	36.7	31.5	24.7	18.4	2.3
STnc4070		29.3	33.2	33.5	39.5	6.5
SL1344_4051		3.2	0.9	2	1.4	3.8
SL1344_4052		1.4	1.2	2.1	1.1	1.4
SL1344_4053		4.9	6.4	14.8	9.4	0.7
SL1344_4054		5	5.1	5.6	5.3	0.9
STnc4080		6.1	7.1	4.7	4.4	33.3
SL1344_4055	metF	6.9	7.2	8.8	6.1	5.1
SL1344_4056	katG	11.1	13.9	17.7	25.4	1.4
SL1344_4057	yijF	4.2	4.3	5.3	3.6	1.1
SL1344_4058	gldA	12.2	17.8	13.1	27	1.8
SL1344_4059	talC	10.1	16.1	12.2	15	0.9
SL1344_4060	ptsA	4.9	4.4	4.9	4.4	1.5
SL1344_4061	frwC	3.8	4.2	6.2	7.6	0.3
SL1344_4062	frwB	9.5	13.2	23.1	29	3.6
SL1344_4063	pflD	10.8	9.7	9.7	15	10.2
SL1344_4064	pflC	19.5	21.1	22.2	22.4	3.4
SL1344_4065	frwD	12.5	12.2	10.2	9.9	1.2
SL1344_4066	yijO	55.9	44	29.8	16.2	1
SL1344_4068	yijP	81.1	63.8	50.2	22.7	2.6
STnc1600		45.2	43.4	112.6	161	24.1
SL1344_4069	ppc	46.4	30	20.8	26.1	1.5
SL1344_4070	argE	16.4	19.3	16	20.6	4.7
SL1344_4071	argC	14.3	7.3	8.7	6.5	1.2
SL1344_4072	argB	16.5	15.1	11.8	9	0.4
SL1344_4073	argH	15.8	13.2	14.1	11	0.9
OxyS	OxyS	92.4	110.6	68	43.9	94.4
SL1344_4074	oxyR	85	91.8	70.4	60.9	3.6
SL1344_4075	udhA	37.3	81.5	196.5	79.4	28.3
SL1344_4076	yijC	80.9	88.3	79.3	71.4	12.7
SL1344_4077	yijD	49.6	62.8	67.5	75.4	4.7
SL1344_4078	trmA	78.5	48.4	39.8	15.2	9.1
SL1344_4079	btuB	54.2	57.6	66	34.7	1.7
SL1344_4080	murI	79.3	108.7	76.2	39.8	1.9
SL1344_4081	murB	59.1	54.3	31.7	16.9	1.9
SL1344_4082	birA	61.2	67.3	36.3	24.1	2.7
SL1344_4083	coaA	122.7	84.7	80.9	36.5	3.8
SL1344_4084		0	0	0.6	3	11.4
SL1344_4085	tufB	781.9	907.8	659.1	268.4	3.3
SL1344_4086	secE	718.1	387.8	364	134.4	12.2
SL1344_4087	nusG	753.7	481.8	447	188.2	9.4
SL1344_4088	rplK	2631.5	1497.4	1227.1	254.7	4.4
SL1344_4089	rplA	2942.2	2078.6	1313.2	290.5	4
SL1344_4090	rplJ	6963	5507	3192.1	610	9.3
SL1344_4091	rplL	9126.2	6342.1	3649.9	1216.5	119
SL1344_4092	rpoB	618.8	370.6	309.3	91.8	2.9
SL1344_4093	rpoC	596.8	407.6	318.7	104.8	2.4
SL1344_4094		54.7	19	22.9	4.9	0.4
STnc3490		118.4	36.2	39.5	19.4	16.9
SL1344_4095		38.5	5	7.6	0.9	0.3
SL1344_4096	sseK1	36.9	29.4	27.4	26.7	11.6
SL1344_4097		107.5	99.4	125.4	89.6	8.1
SL1344_4098	thiH	5.4	4.5	5.1	3	0.5
SL1344_4099	thiG	4.6	3.7	4	2.1	0.1
SL1344_4100	thiS	4.6	3.8	3.9	1.7	0.3
SL1344_4101	thiF	3.4	4.2	5.1	2.1	0.4
SL1344_4102	thiE	4.1	4.4	5.5	2.7	0.3
SL1344_4103	thiC	9.7	7.4	8.6	3.6	0.4
STnc1460		2136.8	8416.9	5579.1	5482.1	205.4
SL1344_4104	rsd	18.7	14.7	47.7	41.3	9.9
SL1344_4105	nudC	15.4	15.6	17	14.9	2.8
SL1344_4106	hemE	48.3	41.7	33.9	22.1	2.7
SL1344_4107	nfi	43.9	43.2	38.2	24.8	2.1
SL1344_4108	yjaG	171.1	174.6	98.5	61.6	5.4
SL1344_4109	hupA	4469.3	4372.7	3898.3	3389.6	22.8
SL1344_4110	yjaH	114.2	112.2	81.4	43.8	0.7
SL1344_4111	zraP	2.3	3	2.6	1.9	0.5
SL1344_4112	hydH	23.8	27.5	20.6	13.5	0.9
SL1344_4113	hydG	31.6	40.3	29	21	0.9
SL1344_4114	purD	8.8	27.8	11.1	10.4	0.2
SL1344_4115	purH	9.5	26.1	9.3	16.5	0.5
SL1344_4116	yjaB	77.8	104.1	61.5	67.5	87.8
SL1344_4117	metA	10.2	8.1	10.1	12.7	12.6
SL1344_4118	aceB	2.1	2.1	5.4	5.6	25.1
SL1344_4119	aceA	4.1	5.3	8.6	9.7	42.2
SL1344_4120	aceK	6.5	6.8	15.8	13.1	160.3
SL1344_4121		26	32	26.2	13.7	6.5
SL1344_4122	iclR	72.4	74.3	59.9	26	33.8
SL1344_4123	metH	19.6	21.7	22.3	16.9	1.3
SL1344_4124	yjbB	18	20.4	20.2	21.3	15.2
SL1344_4125	pepE	8.2	10.8	24.6	37.2	1.1
SL1344_4126		19.5	12.8	15.3	12.7	13.4
SL1344_4127		188.4	218	117.4	70.8	8.2
SL1344_4128	yjbC	111.1	115.6	59.8	41.1	3.2
SL1344_4129	yjbD	49.8	46.9	37.5	35.7	3.9
SL1344_4130		5.7	4.4	7.9	10.3	4.4
SL1344_4131		1.9	1.7	2.8	3.2	1
SL1344_4132		2.1	3.3	1.3	1.1	0
SL1344_4133		4.7	4.2	3.4	3.5	0.9
SL1344_4134		5.3	3.3	4.8	3.9	1.9
SL1344_4135		3.6	3	2.8	2.1	0.7
SL1344_4136		2.4	1.5	0.6	0.9	0.3
SL1344_4137		1	0.9	0.6	0.5	0
SL1344_4138		2.1	0.6	0.3	0.2	0
SL1344_4139		53.1	26.6	21.5	11.3	3
SL1344_4140	gtrBb	53.2	22.7	15.6	7.7	1.1
SL1344_4141	gtrAb	55.6	37.9	48.6	24.6	17.4
STnc4100		60.8	43.6	58.7	81.1	11
SL1344_4142		5.7	7.1	5.1	3.9	0.7
SL1344_4143		2.8	2.2	2.4	1.8	0.2
SL1344_4144		2.2	1.6	2.8	1.1	0.9
SL1344_4145		1.6	2.6	2.6	1.8	0.6
SL1344_4146		0.8	0.9	1	0.5	0.1
SL1344_4147		2.9	1.5	1.5	2.6	0.5
SL1344_4148		3.2	1.2	1.1	2.2	1.1
SL1344_4149		3.3	2.3	1.7	1.3	0.5
SL1344_4150		2.3	1	1	0.4	0
SL1344_4151		0	0.6	0.4	0.5	0.3
SL1344_4152		1	1.1	1.9	0.8	1
SL1344_4153		1.5	0.6	1	0.4	0.1
SL1344_4154		1.6	0.5	1.4	0.5	0.5
SL1344_4155		31.2	19.7	28.9	45.6	17.9
SL1344_4156	lysC	16.7	21.6	19.9	16.3	1.4
SL1344_4157	pgi	86.7	108.1	60.7	40.8	5
SL1344_4158	yjbE	9.4	14.7	25.7	28.9	2.6
SL1344_4159	yjbF	3.7	2.9	2.6	1.2	0.1
SL1344_4160	yjbG	2.1	2	1.6	0.8	0.1
SL1344_4161	yjbH	7.1	7.8	7.6	5.2	1.6
SL1344_4162	yjbA	23	23	20.6	14.8	2.3
STnc810		13.9	421.2	239.4	413.8	23
SL1344_4163	malG	2.7	33.8	21	7	0.5
SL1344_4164	malF	1.4	36	15.4	4.5	0.5
SL1344_4166	malE	2.9	146.5	78.2	46.7	1.2
SL1344_4167	malK	1	122.4	51.9	18.3	0.2
SL1344_4168	lamB	5.3	174.6	93.4	55.3	0.9
SL1344_4169	malM	6.7	165.3	82.6	48	3.3
STnc2130		72.2	885.7	1151.2	1250.1	470.5
SL1344_4170	ubiC	64.1	47.8	30.7	16.9	51.5
SL1344_4171	ubiA	53.2	46	31.4	16.4	12.8
SL1344_4172	plsB	155.7	140.7	108.1	57	6.2
SL1344_4173	dgkA	103.5	68.2	57.9	47.2	6.1
SL1344_4174	lexA	455	360.7	256.7	128.2	12.2
SL1344_4175	dinF	67.2	42.8	25.9	9.6	0.5
SL1344_4176	yjbJ	261.1	171.2	362.2	1330.9	877.1
SL1344_4177	zur	53.3	62.7	38.8	20.2	3.9
SL1344_4178		10.6	12.4	18.2	21	2.7
SL1344_4179	yjbN	92.1	46.1	43.8	29.5	5.5
SL1344_4180	pspG	24.7	13.2	18.2	9.9	4
STnc880		1017.1	1282.2	5316.4	2542.3	2284.8
SL1344_4181	qor	7.6	9.9	13.6	19.4	17.4
SL1344_4182	dnaB	123	124.1	67.6	27.5	1.4
SL1344_4183	alr-b	53.6	51.7	34	15.1	0.6
SL1344_4184	tyrB	24.6	26.3	18.9	12.8	0.5
SL1344_4185	aphA	28.2	28.1	50.3	62	1.8
SL1344_4186	yjbQ	47.3	41.3	50.1	42.6	8.1
SL1344_4187	yjbR	9.8	15.9	16.9	18.2	7.6
SL1344_4188		1.4	1	1.2	0.6	0.4
SL1344_4189		2.3	0.6	1.7	0.3	0
SL1344_4190	uvrA	42.4	47.9	45.1	21.6	2.1
SL1344_4191		13.1	5.3	5.8	6.2	0.5
SL1344_4192	ssb	221.8	151.5	151.2	93.2	37.7
SL1344_4193	siiA	6.3	4.3	466.9	670.8	0.5
SL1344_4194	siiB	5.4	3.8	264.7	399.3	0.2
SL1344_4195	siiC	5.3	5.5	298.5	545.4	0.3
SL1344_4196	siiD	7.2	7.1	425.1	884.9	0.6
SL1344_4197	siiE	12.2	13.4	102.4	272.2	4.3
SL1344_4198	siiF	17.3	17.6	69.5	169.3	2
SL1344_4199	yjcB	68.8	40.1	8.3	3.2	128.7
SL1344_4200	yjcC	13.1	12	13.6	12	1.8
SL1344_4201	soxS	55.6	39.6	39.1	15.7	2.5
SL1344_4202	soxR	23.6	21.2	20.8	20.7	7.7
SraL	SraL	9.8	21.9	140.4	500.4	2412.8
SL1344_4203		9.1	11.8	32.5	44.7	25.8
SL1344_4204	yjcD	24.9	57.7	27.5	31.8	2.4
SL1344_4205	yjcE	17.2	23.8	43.9	51.3	1.9
SL1344_4206		26.3	27.3	21.6	21.6	6.6
SL1344_4207		6.7	23.3	6.2	1.8	0.2
SL1344_4208		6.2	10.7	5.1	1.3	0.2
SL1344_4209	actP	3.5	3.4	51.3	21.8	1.6
SL1344_4210	yjcH	3.9	2.8	56.4	14.6	1.7
SL1344_4211	acs	1.5	3.3	138.4	62.9	34.3
SL1344_4212		23.9	30.3	134.7	100	50.7
SL1344_4213	nrfA	2.3	1.8	3.4	30.6	0.7
SL1344_4214	nrfB	10.8	17.6	16.5	30.4	0.4
SL1344_4215	nrfC	5.2	6.4	9	26.5	0.4
SL1344_4216	nrfD	1.9	2.3	2.4	11.3	0.2
SL1344_4217	nrfE	2.5	2.8	3.2	8.2	0.6
SL1344_4218	nrfG	0.5	1.8	1.4	2.7	0.2
SL1344_4219	gltP	112	48.7	71.1	40.7	4.4
SL1344_4220	yjcO	30.5	30.6	30.9	18.6	4.3
SL1344_4221	SC4B5.11c	9.9	10.3	10	15.2	2.1
SL1344_4223	lpxO	30.1	30.2	53.8	23.6	4.7
SL1344_4224	phnO	10.2	13.2	15	14.4	4.4
SL1344_4225	phnB	11.4	7.6	14.1	14.8	13.6
SL1344_4226	phnA	85.9	61.4	69.1	48	3.1
SL1344_4227	proP	40.2	32	44.3	43.7	13.3
STnc630		726.6	912.4	1019.9	626.5	152.7
SL1344_4228	basS	66.3	90.9	83.8	27.9	2.1
SL1344_4229	basR	64.6	71.8	64.7	26.8	5.3
SL1344_4230	yjdB	132.3	124.4	96.6	33.4	3.3
SL1344_4231	adiC	8.6	8.1	10.6	10.2	1.5
SL1344_4232	adiY	5.4	12	32.5	28.8	2.8
STnc1180		27.3	23.8	50.3	69	22.9
SL1344_4233	adi	3.2	3.7	4.7	3.6	0.4
STnc4110		9.4	27.4	46.5	64.4	68
SL1344_4234	melR	3.1	6.5	14.8	16.3	1.8
SL1344_4235	melA	1.5	1.2	3.8	39.2	0.4
SL1344_4236	melB	2.3	2.3	5.3	24.5	1.3
SL1344_4237	fumB	8.6	6.4	19.3	4.9	1
SL1344_4238	dcuB	3.5	2.6	17.5	5	1.5
SL1344_4239		10.9	14.9	139.2	2.6	0.5
SL1344_4240	dcuR	29.1	30.1	34	28.9	3.1
SL1344_4241	dcuS	20.2	19.6	21.5	17.2	5.8
SL1344_4242		0.8	0.8	4	28.3	1.2
SL1344_4243		1	1.9	3.9	19.5	0.4
SL1344_4244		2.4	2.2	2.6	22.5	0.6
SL1344_4245		4.7	6.3	9.8	25.8	0.4
SL1344_4246		0.8	0.4	1.3	0.9	0.5
SL1344_4247		2	4.2	37.8	53.8	7.7
STnc440		288.6	385	2020.6	5150.5	2528.2
SL1344_4248		5.1	13.2	73.7	65.7	1.5
SL1344_4249		6.4	15.9	165.7	210.3	22.1
SL1344_4250	rtsB	9	39.7	401.7	571.9	20.6
SL1344_4251	rtsA	10.8	51.8	671.7	1052.3	207.9
SL1344_4252		3.4	1.5	2.2	1.9	0.2
SL1344_4253		45.2	46.6	51.8	43.8	4.9
SL1344_4254		14.3	12.5	16.5	13.7	1.1
SL1344_4255	phoN	32.1	30.7	36.9	61.5	5.1
SL1344_4256		0	0.5	0.7	0.7	0.7
SL1344_4257		5.3	3.1	3.1	2.2	0.8
SL1344_4258		17.9	18.3	12	12.8	3.6
SL1344_4259	yjdC	53.8	67.9	77.9	64.2	34.8
SL1344_4260	dipZ	17.4	20.6	15.7	10	0.9
SL1344_4261	cutA	24.1	35.8	23.5	11.9	2.6
SL1344_4262	dcuA	25	42.9	42.8	64	1.4
STnc3000		19.1	21.8	41	32.7	9.9
SL1344_4263	aspA	87.1	309.4	654.7	691.9	195.8
SL1344_4264	fxsA	81.7	179	59.4	47.6	17.8
SL1344_4265	yjeH	22.4	22.4	29.6	26.7	9.5
SL1344_4266	groES	1737.6	5497.7	1148.6	863.3	19.2
SL1344_4267	groEL	779.6	1896.3	391.5	281.2	6
SL1344_4268	yjeI	204.1	215.7	295.2	314.7	37.4
SL1344_4269	yjeJ	21	23.6	17.8	14.7	7.6
SL1344_4270	yjeK	66.7	58.1	47.6	23	6.7
SL1344_4271	efp	1789	1482.7	616	271.2	18.9
SL1344_4272	ecnA	152.8	154.1	72.2	46.2	4.8
SL1344_4273	ecnB	173.5	165.5	3036.9	5425.9	4522.5
SL1344_4274	ecnR	135.1	149.9	58.2	29.1	8
SL1344_4275	sugE	53.8	52.2	47.5	19.2	6.1
SL1344_4276	blc	3.1	6.2	22.8	32.5	19.5
SL1344_4277	frdD	12.7	39.6	162.8	123.6	4.6
SL1344_4278	frdC	6.2	26.5	115.5	86	1.4
